WorkOrderID,CreatedDate,CompletedDate,EngineerID,RegionID,Priority,SLAID,Status
503,2023-01-16,2023-01-25,11,3,Low,3,Closed
504,2023-01-16,2023-01-23,13,3,Medium,2,Closed
505,2023-01-16,2023-01-23,20,4,Medium,2,Closed
506,2023-01-16,2023-01-25,2,1,High,1,Closed
507,2023-01-16,2023-01-18,11,3,Medium,2,Closed
508,2023-01-16,2023-01-24,10,2,High,1,Closed
509,2023-01-16,,9,2,Low,3,Open
510,2023-01-16,2023-01-25,10,2,High,1,Closed
511,2023-01-16,2023-01-21,13,3,Medium,2,Closed
512,2023-01-16,,11,3,Medium,2,Open
513,2023-01-16,2023-01-18,6,2,Medium,2,Closed
514,2023-01-16,2023-01-17,3,1,Medium,2,Closed
515,2023-01-16,2023-01-21,11,3,High,1,Closed
516,2023-01-16,2023-01-19,16,4,High,1,Closed
517,2023-01-16,,2,1,Medium,2,Open
518,2023-01-16,2023-01-19,9,2,Low,3,Closed
519,2023-01-16,2023-01-21,16,4,Low,3,Closed
520,2023-01-16,2023-01-22,4,1,High,1,Closed
521,2023-01-16,,7,2,Medium,2,Open
522,2023-01-16,2023-01-24,9,2,High,1,Closed
523,2023-01-16,2023-01-20,10,2,Medium,2,Closed
524,2023-01-16,2023-01-21,8,2,Medium,2,Closed
525,2023-01-16,2023-01-24,3,1,Medium,2,Closed
526,2023-01-16,2023-01-19,16,4,Medium,2,Closed
527,2023-01-16,2023-01-18,13,3,Low,3,Closed
528,2023-01-16,2023-01-20,2,1,Medium,2,Closed
529,2023-01-16,2023-01-17,19,4,Medium,2,Closed
530,2023-01-16,2023-01-17,3,1,Medium,2,Closed
531,2023-01-16,2023-01-25,4,1,Low,3,Closed
532,2023-01-16,,8,2,Low,3,Open
533,2023-01-16,2023-01-19,3,1,Low,3,Closed
534,2023-01-16,2023-01-23,9,2,Medium,2,Closed
535,2023-01-16,,5,1,High,1,Open
536,2023-01-16,2023-01-19,16,4,Medium,2,Closed
537,2023-01-17,,5,1,Low,3,Open
538,2023-01-17,2023-01-21,15,3,High,1,Closed
539,2023-01-17,,4,1,High,1,Open
540,2023-01-17,2023-01-26,17,4,Medium,2,Closed
541,2023-01-17,2023-01-25,8,2,High,1,Closed
542,2023-01-17,2023-01-23,14,3,High,1,Closed
543,2023-01-17,2023-01-19,12,3,Medium,2,Closed
544,2023-01-17,2023-01-23,7,2,Low,3,Closed
545,2023-01-17,2023-01-24,10,2,Low,3,Closed
546,2023-01-17,2023-01-23,16,4,High,1,Closed
547,2023-01-17,2023-01-18,12,3,Medium,2,Closed
548,2023-01-17,2023-01-19,17,4,Medium,2,Closed
549,2023-01-17,2023-01-26,9,2,High,1,Closed
550,2023-01-17,2023-01-23,14,3,Medium,2,Closed
551,2023-01-17,2023-01-24,7,2,Medium,2,Closed
552,2023-01-17,2023-01-21,14,3,High,1,Closed
553,2023-01-17,2023-01-18,5,1,High,1,Closed
554,2023-01-17,,9,2,Medium,2,Open
555,2023-01-17,2023-01-23,13,3,Medium,2,Closed
556,2023-01-17,2023-01-26,13,3,High,1,Closed
557,2023-01-17,2023-01-25,1,1,Low,3,Closed
558,2023-01-17,2023-01-25,9,2,High,1,Closed
559,2023-01-17,2023-01-18,13,3,Low,3,Closed
560,2023-01-17,2023-01-18,8,2,Low,3,Closed
561,2023-01-17,2023-01-24,10,2,Low,3,Closed
562,2023-01-17,2023-01-24,3,1,Low,3,Closed
563,2023-01-17,2023-01-26,20,4,Low,3,Closed
564,2023-01-17,2023-01-23,5,1,Low,3,Closed
565,2023-01-17,2023-01-26,18,4,Low,3,Closed
566,2023-01-17,2023-01-19,9,2,Medium,2,Closed
567,2023-01-17,,5,1,High,1,Open
568,2023-01-17,,17,4,Medium,2,Open
569,2023-01-17,2023-01-19,4,1,High,1,Closed
570,2023-01-17,2023-01-26,13,3,Low,3,Closed
571,2023-01-17,2023-01-19,8,2,High,1,Closed
572,2023-01-18,2023-01-24,15,3,Low,3,Closed
573,2023-01-18,2023-01-27,17,4,High,1,Closed
574,2023-01-18,,7,2,Low,3,Open
575,2023-01-18,2023-01-24,7,2,High,1,Closed
576,2023-01-18,2023-01-23,13,3,High,1,Closed
577,2023-01-18,2023-01-21,7,2,Medium,2,Closed
578,2023-01-18,2023-01-26,17,4,Low,3,Closed
579,2023-01-18,2023-01-27,17,4,High,1,Closed
580,2023-01-18,2023-01-19,6,2,Medium,2,Closed
581,2023-01-18,,1,1,High,1,Open
582,2023-01-18,2023-01-24,17,4,Low,3,Closed
583,2023-01-18,2023-01-27,15,3,High,1,Closed
584,2023-01-18,,4,1,Medium,2,Open
585,2023-01-18,2023-01-20,4,1,High,1,Closed
586,2023-01-18,2023-01-20,19,4,High,1,Closed
587,2023-01-18,2023-01-27,2,1,High,1,Closed
588,2023-01-18,2023-01-26,16,4,Medium,2,Closed
589,2023-01-18,2023-01-20,7,2,Medium,2,Closed
590,2023-01-18,2023-01-19,19,4,Low,3,Closed
591,2023-01-18,,13,3,Medium,2,Open
592,2023-01-18,2023-01-26,16,4,Medium,2,Closed
593,2023-01-18,2023-01-26,20,4,Medium,2,Closed
594,2023-01-18,2023-01-19,9,2,High,1,Closed
595,2023-01-18,2023-01-27,11,3,Medium,2,Closed
596,2023-01-18,,17,4,Low,3,Open
597,2023-01-18,2023-01-27,9,2,High,1,Closed
598,2023-01-18,2023-01-22,7,2,Medium,2,Closed
599,2023-01-18,2023-01-20,4,1,Low,3,Closed
600,2023-01-18,,18,4,High,1,Open
601,2023-01-18,2023-01-25,16,4,High,1,Closed
602,2023-01-18,2023-01-19,16,4,Medium,2,Closed
603,2023-01-18,2023-01-20,10,2,High,1,Closed
604,2023-01-18,2023-01-19,9,2,Low,3,Closed
605,2023-01-18,,7,2,High,1,Open
606,2023-01-18,2023-01-19,17,4,Low,3,Closed
607,2023-01-18,2023-01-21,3,1,Medium,2,Closed
608,2023-01-18,,14,3,High,1,Open
609,2023-01-18,,7,2,Low,3,Open
610,2023-01-18,2023-01-21,1,1,Medium,2,Closed
611,2023-01-18,2023-01-27,14,3,Medium,2,Closed
612,2023-01-18,2023-01-27,11,3,High,1,Closed
613,2023-01-18,2023-01-24,12,3,Low,3,Closed
614,2023-01-18,2023-01-21,7,2,Low,3,Closed
615,2023-01-18,2023-01-20,11,3,High,1,Closed
616,2023-01-18,2023-01-27,19,4,Low,3,Closed
617,2023-01-18,2023-01-25,13,3,Low,3,Closed
618,2023-01-18,2023-01-25,5,1,Medium,2,Closed
619,2023-01-18,2023-01-25,10,2,Low,3,Closed
620,2023-01-19,2023-01-25,1,1,Low,3,Closed
621,2023-01-19,,12,3,High,1,Open
622,2023-01-19,2023-01-22,5,1,Low,3,Closed
623,2023-01-19,2023-01-28,16,4,Low,3,Closed
624,2023-01-19,2023-01-24,6,2,Medium,2,Closed
625,2023-01-19,2023-01-24,14,3,High,1,Closed
626,2023-01-19,2023-01-24,7,2,High,1,Closed
627,2023-01-19,2023-01-25,8,2,Medium,2,Closed
628,2023-01-19,2023-01-21,7,2,Low,3,Closed
629,2023-01-19,2023-01-25,3,1,Medium,2,Closed
630,2023-01-19,2023-01-23,4,1,Low,3,Closed
631,2023-01-19,2023-01-22,12,3,High,1,Closed
632,2023-01-19,2023-01-20,2,1,High,1,Closed
633,2023-01-19,2023-01-24,12,3,Medium,2,Closed
634,2023-01-19,2023-01-23,20,4,High,1,Closed
635,2023-01-19,2023-01-22,14,3,Medium,2,Closed
636,2023-01-19,2023-01-28,7,2,Medium,2,Closed
637,2023-01-19,2023-01-24,17,4,High,1,Closed
638,2023-01-19,,2,1,High,1,Open
639,2023-01-19,,3,1,Low,3,Open
640,2023-01-19,2023-01-24,9,2,High,1,Closed
641,2023-01-19,,2,1,Medium,2,Open
642,2023-01-20,2023-01-28,4,1,High,1,Closed
643,2023-01-20,,11,3,Medium,2,Open
644,2023-01-20,2023-01-28,16,4,Medium,2,Closed
645,2023-01-20,,3,1,High,1,Open
646,2023-01-20,2023-01-28,13,3,High,1,Closed
647,2023-01-20,2023-01-21,6,2,Low,3,Closed
648,2023-01-20,2023-01-28,16,4,High,1,Closed
649,2023-01-20,,19,4,Medium,2,Open
650,2023-01-20,,18,4,Medium,2,Open
651,2023-01-20,,1,1,Medium,2,Open
652,2023-01-20,2023-01-22,19,4,Medium,2,Closed
653,2023-01-20,2023-01-28,6,2,High,1,Closed
654,2023-01-20,2023-01-28,10,2,Medium,2,Closed
655,2023-01-20,2023-01-28,16,4,High,1,Closed
656,2023-01-20,2023-01-24,6,2,Low,3,Closed
657,2023-01-20,2023-01-28,6,2,High,1,Closed
658,2023-01-20,2023-01-26,15,3,High,1,Closed
659,2023-01-20,2023-01-27,11,3,High,1,Closed
660,2023-01-20,,12,3,High,1,Open
661,2023-01-20,2023-01-22,3,1,Low,3,Closed
662,2023-01-20,2023-01-27,17,4,Low,3,Closed
663,2023-01-20,2023-01-29,18,4,Low,3,Closed
664,2023-01-20,,8,2,Medium,2,Open
665,2023-01-20,2023-01-28,5,1,Medium,2,Closed
666,2023-01-20,2023-01-29,17,4,Low,3,Closed
667,2023-01-20,,3,1,High,1,Open
668,2023-01-20,,4,1,High,1,Open
669,2023-01-20,2023-01-26,1,1,Medium,2,Closed
670,2023-01-20,2023-01-23,6,2,Low,3,Closed
671,2023-01-20,,1,1,Medium,2,Open
672,2023-01-20,2023-01-24,9,2,Medium,2,Closed
673,2023-01-20,2023-01-24,7,2,High,1,Closed
674,2023-01-20,2023-01-21,4,1,Medium,2,Closed
675,2023-01-20,2023-01-28,13,3,Medium,2,Closed
676,2023-01-20,2023-01-29,14,3,Medium,2,Closed
677,2023-01-20,2023-01-27,6,2,High,1,Closed
678,2023-01-20,2023-01-25,18,4,High,1,Closed
679,2023-01-20,2023-01-24,17,4,High,1,Closed
680,2023-01-20,2023-01-21,10,2,High,1,Closed
681,2023-01-20,2023-01-22,8,2,Medium,2,Closed
682,2023-01-20,2023-01-29,5,1,Medium,2,Closed
683,2023-01-21,2023-01-28,19,4,High,1,Closed
684,2023-01-21,,17,4,Low,3,Open
685,2023-01-21,2023-01-22,19,4,High,1,Closed
686,2023-01-21,,1,1,Medium,2,Open
687,2023-01-21,2023-01-23,7,2,Low,3,Closed
688,2023-01-21,2023-01-25,16,4,Medium,2,Closed
689,2023-01-21,,5,1,High,1,Open
690,2023-01-21,2023-01-23,16,4,High,1,Closed
691,2023-01-21,2023-01-29,10,2,High,1,Closed
692,2023-01-21,,11,3,Medium,2,Open
693,2023-01-21,2023-01-29,1,1,Low,3,Closed
694,2023-01-21,2023-01-22,16,4,Medium,2,Closed
695,2023-01-21,2023-01-23,12,3,Low,3,Closed
696,2023-01-21,2023-01-22,11,3,High,1,Closed
697,2023-01-21,2023-01-22,3,1,Low,3,Closed
698,2023-01-21,2023-01-25,18,4,Medium,2,Closed
699,2023-01-21,,3,1,Low,3,Open
700,2023-01-21,2023-01-24,6,2,High,1,Closed
701,2023-01-21,2023-01-28,1,1,Low,3,Closed
702,2023-01-21,2023-01-29,15,3,Medium,2,Closed
703,2023-01-21,,10,2,Medium,2,Open
704,2023-01-21,2023-01-28,9,2,High,1,Closed
705,2023-01-21,,14,3,High,1,Open
706,2023-01-21,2023-01-29,3,1,Medium,2,Closed
707,2023-01-21,2023-01-27,6,2,Low,3,Closed
708,2023-01-21,2023-01-26,17,4,Medium,2,Closed
709,2023-01-21,2023-01-22,13,3,Low,3,Closed
710,2023-01-22,2023-01-28,13,3,Low,3,Closed
711,2023-01-22,,5,1,Medium,2,Open
712,2023-01-22,,12,3,Low,3,Open
713,2023-01-22,2023-01-27,13,3,Medium,2,Closed
714,2023-01-22,2023-01-26,16,4,High,1,Closed
715,2023-01-22,2023-01-29,14,3,Medium,2,Closed
716,2023-01-22,2023-01-26,17,4,Medium,2,Closed
717,2023-01-22,2023-01-24,6,2,Medium,2,Closed
718,2023-01-22,2023-01-26,9,2,High,1,Closed
719,2023-01-22,2023-01-24,1,1,Low,3,Closed
720,2023-01-22,2023-01-24,4,1,Medium,2,Closed
721,2023-01-22,2023-01-28,6,2,Medium,2,Closed
722,2023-01-22,2023-01-29,14,3,Medium,2,Closed
723,2023-01-22,2023-01-26,1,1,Low,3,Closed
724,2023-01-22,2023-01-31,6,2,High,1,Closed
725,2023-01-22,2023-01-23,16,4,Medium,2,Closed
726,2023-01-22,,12,3,Medium,2,Open
727,2023-01-22,2023-01-25,20,4,High,1,Closed
728,2023-01-22,2023-01-31,15,3,Low,3,Closed
729,2023-01-22,2023-01-26,9,2,Medium,2,Closed
730,2023-01-22,2023-01-31,18,4,Medium,2,Closed
731,2023-01-22,2023-01-26,9,2,Medium,2,Closed
732,2023-01-22,,4,1,Medium,2,Open
733,2023-01-22,2023-01-31,7,2,High,1,Closed
734,2023-01-22,2023-01-24,13,3,High,1,Closed
735,2023-01-22,2023-01-26,4,1,Low,3,Closed
736,2023-01-22,2023-01-29,4,1,Medium,2,Closed
737,2023-01-22,2023-01-23,3,1,Medium,2,Closed
738,2023-01-22,2023-01-27,3,1,Low,3,Closed
739,2023-01-22,2023-01-26,14,3,Medium,2,Closed
740,2023-01-22,2023-01-29,20,4,Low,3,Closed
741,2023-01-22,2023-01-24,8,2,High,1,Closed
742,2023-01-22,,3,1,Medium,2,Open
743,2023-01-22,,20,4,High,1,Open
744,2023-01-22,2023-01-31,7,2,High,1,Closed
745,2023-01-22,2023-01-27,5,1,Low,3,Closed
746,2023-01-23,,8,2,Low,3,Open
747,2023-01-23,2023-01-26,11,3,High,1,Closed
748,2023-01-23,2023-01-25,17,4,Medium,2,Closed
749,2023-01-23,2023-01-30,6,2,High,1,Closed
750,2023-01-23,2023-01-27,16,4,Medium,2,Closed
751,2023-01-23,,16,4,Medium,2,Open
752,2023-01-23,2023-01-31,17,4,Low,3,Closed
753,2023-01-23,2023-01-26,1,1,High,1,Closed
754,2023-01-23,2023-01-25,20,4,Low,3,Closed
755,2023-01-23,2023-01-31,16,4,High,1,Closed
756,2023-01-23,2023-01-29,3,1,Low,3,Closed
757,2023-01-23,,18,4,Medium,2,Open
758,2023-01-23,2023-02-01,9,2,Low,3,Closed
759,2023-01-23,2023-01-27,11,3,Low,3,Closed
760,2023-01-23,2023-01-28,19,4,High,1,Closed
761,2023-01-23,2023-01-28,17,4,Low,3,Closed
762,2023-01-23,2023-01-29,16,4,High,1,Closed
763,2023-01-23,,5,1,High,1,Open
764,2023-01-23,2023-01-28,7,2,High,1,Closed
765,2023-01-23,2023-01-24,10,2,Medium,2,Closed
766,2023-01-23,2023-01-24,19,4,High,1,Closed
767,2023-01-23,2023-01-27,5,1,Low,3,Closed
768,2023-01-23,2023-01-24,4,1,Medium,2,Closed
769,2023-01-23,,11,3,Low,3,Open
770,2023-01-23,2023-02-01,7,2,Medium,2,Closed
771,2023-01-23,2023-01-24,8,2,Medium,2,Closed
772,2023-01-23,,1,1,Medium,2,Open
773,2023-01-23,2023-01-24,9,2,High,1,Closed
774,2023-01-23,2023-01-29,10,2,Low,3,Closed
775,2023-01-23,2023-01-27,12,3,High,1,Closed
776,2023-01-23,,17,4,High,1,Open
777,2023-01-23,2023-01-27,7,2,Low,3,Closed
778,2023-01-23,2023-01-26,3,1,High,1,Closed
779,2023-01-23,2023-01-30,15,3,Low,3,Closed
780,2023-01-23,2023-01-29,2,1,High,1,Closed
781,2023-01-23,2023-01-24,1,1,High,1,Closed
782,2023-01-23,2023-01-31,20,4,High,1,Closed
783,2023-01-23,2023-01-26,4,1,Low,3,Closed
784,2023-01-23,2023-01-29,18,4,Medium,2,Closed
785,2023-01-23,2023-01-29,10,2,High,1,Closed
786,2023-01-23,2023-02-01,2,1,High,1,Closed
787,2023-01-24,2023-01-27,9,2,Low,3,Closed
788,2023-01-24,,15,3,High,1,Open
789,2023-01-24,2023-01-29,6,2,Medium,2,Closed
790,2023-01-24,,1,1,Medium,2,Open
791,2023-01-24,2023-01-26,19,4,High,1,Closed
792,2023-01-24,2023-01-25,17,4,Low,3,Closed
793,2023-01-24,2023-02-02,16,4,Medium,2,Closed
794,2023-01-24,2023-02-02,9,2,High,1,Closed
795,2023-01-24,,3,1,Medium,2,Open
796,2023-01-24,2023-02-02,2,1,High,1,Closed
797,2023-01-24,2023-01-28,11,3,High,1,Closed
798,2023-01-24,2023-01-31,19,4,Medium,2,Closed
799,2023-01-24,2023-01-29,9,2,Low,3,Closed
800,2023-01-24,,3,1,Low,3,Open
801,2023-01-24,,19,4,Low,3,Open
802,2023-01-24,2023-01-29,19,4,High,1,Closed
803,2023-01-24,2023-01-30,13,3,Medium,2,Closed
804,2023-01-24,,18,4,Medium,2,Open
805,2023-01-24,2023-01-30,1,1,Low,3,Closed
806,2023-01-24,2023-01-29,16,4,Low,3,Closed
807,2023-01-24,2023-01-27,11,3,High,1,Closed
808,2023-01-24,,13,3,High,1,Open
809,2023-01-24,2023-01-31,8,2,High,1,Closed
810,2023-01-24,2023-01-27,12,3,High,1,Closed
811,2023-01-24,,10,2,Medium,2,Open
812,2023-01-24,2023-02-01,1,1,Medium,2,Closed
813,2023-01-24,2023-01-31,14,3,Low,3,Closed
814,2023-01-24,2023-02-01,4,1,Medium,2,Closed
815,2023-01-24,2023-02-02,9,2,Medium,2,Closed
816,2023-01-24,2023-02-02,12,3,Low,3,Closed
817,2023-01-24,2023-02-02,14,3,High,1,Closed
818,2023-01-24,2023-01-28,6,2,Medium,2,Closed
819,2023-01-24,,13,3,High,1,Open
820,2023-01-24,2023-01-26,7,2,High,1,Closed
821,2023-01-24,2023-01-26,9,2,Medium,2,Closed
822,2023-01-24,2023-01-30,12,3,Medium,2,Closed
823,2023-01-24,,17,4,Medium,2,Open
824,2023-01-24,,16,4,Medium,2,Open
825,2023-01-24,2023-01-26,5,1,Medium,2,Closed
826,2023-01-24,2023-01-30,15,3,Low,3,Closed
827,2023-01-24,2023-01-31,16,4,Low,3,Closed
828,2023-01-24,2023-01-27,14,3,Medium,2,Closed
829,2023-01-24,2023-01-31,11,3,Low,3,Closed
830,2023-01-24,2023-01-26,17,4,Medium,2,Closed
831,2023-01-24,2023-01-30,1,1,High,1,Closed
832,2023-01-25,2023-01-26,12,3,Medium,2,Closed
833,2023-01-25,2023-02-03,8,2,Low,3,Closed
834,2023-01-25,2023-01-31,3,1,Medium,2,Closed
835,2023-01-25,2023-01-26,1,1,Medium,2,Closed
836,2023-01-25,2023-01-26,5,1,Low,3,Closed
837,2023-01-25,2023-01-27,17,4,Low,3,Closed
838,2023-01-25,2023-02-03,17,4,Low,3,Closed
839,2023-01-25,2023-02-01,4,1,High,1,Closed
840,2023-01-25,2023-01-31,19,4,Low,3,Closed
841,2023-01-25,2023-02-03,17,4,High,1,Closed
842,2023-01-25,2023-02-02,15,3,Medium,2,Closed
843,2023-01-25,2023-02-03,8,2,Low,3,Closed
844,2023-01-25,,2,1,High,1,Open
845,2023-01-25,2023-02-02,13,3,Low,3,Closed
846,2023-01-25,2023-01-28,6,2,Low,3,Closed
847,2023-01-25,2023-02-02,8,2,Low,3,Closed
848,2023-01-25,,20,4,High,1,Open
849,2023-01-25,,14,3,Low,3,Open
850,2023-01-25,2023-02-03,20,4,Medium,2,Closed
851,2023-01-25,2023-01-28,1,1,Low,3,Closed
852,2023-01-25,2023-01-28,16,4,Medium,2,Closed
853,2023-01-25,,7,2,Medium,2,Open
854,2023-01-25,2023-02-03,5,1,High,1,Closed
855,2023-01-25,2023-02-01,16,4,High,1,Closed
856,2023-01-25,2023-02-01,6,2,Low,3,Closed
857,2023-01-25,2023-01-28,14,3,Low,3,Closed
858,2023-01-25,2023-01-30,10,2,Low,3,Closed
859,2023-01-25,,11,3,Low,3,Open
860,2023-01-25,2023-01-28,7,2,High,1,Closed
861,2023-01-25,2023-02-01,2,1,Medium,2,Closed
862,2023-01-25,2023-01-27,17,4,High,1,Closed
863,2023-01-25,2023-01-30,2,1,Medium,2,Closed
864,2023-01-25,2023-01-26,6,2,High,1,Closed
865,2023-01-25,,11,3,High,1,Open
866,2023-01-25,2023-02-03,16,4,High,1,Closed
867,2023-01-25,2023-01-26,8,2,High,1,Closed
868,2023-01-25,2023-01-27,16,4,Low,3,Closed
869,2023-01-25,2023-02-02,1,1,Medium,2,Closed
870,2023-01-25,,5,1,Low,3,Open
871,2023-01-25,2023-01-27,17,4,Low,3,Closed
872,2023-01-25,2023-01-27,5,1,Low,3,Closed
873,2023-01-25,2023-02-03,10,2,High,1,Closed
874,2023-01-25,2023-02-03,2,1,Low,3,Closed
875,2023-01-25,2023-01-27,9,2,High,1,Closed
876,2023-01-25,2023-01-26,16,4,Low,3,Closed
877,2023-01-25,2023-01-26,3,1,Medium,2,Closed
878,2023-01-26,2023-02-02,19,4,High,1,Closed
879,2023-01-26,2023-01-31,9,2,High,1,Closed
880,2023-01-26,2023-02-01,4,1,Medium,2,Closed
881,2023-01-26,,16,4,High,1,Open
882,2023-01-26,2023-01-30,11,3,High,1,Closed
883,2023-01-26,2023-02-04,3,1,Medium,2,Closed
884,2023-01-26,2023-02-03,19,4,High,1,Closed
885,2023-01-26,2023-02-02,15,3,Medium,2,Closed
886,2023-01-26,2023-02-01,9,2,High,1,Closed
887,2023-01-26,2023-01-27,15,3,Medium,2,Closed
888,2023-01-26,2023-02-03,19,4,High,1,Closed
889,2023-01-26,2023-01-28,7,2,Low,3,Closed
890,2023-01-26,2023-01-27,17,4,Low,3,Closed
891,2023-01-26,2023-01-27,5,1,Medium,2,Closed
892,2023-01-26,,20,4,Medium,2,Open
893,2023-01-26,2023-01-30,10,2,High,1,Closed
894,2023-01-26,2023-02-01,1,1,Medium,2,Closed
895,2023-01-26,2023-01-29,3,1,Medium,2,Closed
896,2023-01-26,2023-02-02,19,4,Medium,2,Closed
897,2023-01-26,2023-02-04,15,3,High,1,Closed
898,2023-01-26,2023-02-01,8,2,Low,3,Closed
899,2023-01-26,2023-01-27,14,3,Medium,2,Closed
900,2023-01-26,2023-01-28,12,3,High,1,Closed
901,2023-01-26,2023-02-01,2,1,Low,3,Closed
902,2023-01-26,2023-01-27,6,2,High,1,Closed
903,2023-01-26,2023-02-03,19,4,High,1,Closed
904,2023-01-26,2023-01-28,15,3,High,1,Closed
905,2023-01-26,2023-02-04,16,4,Low,3,Closed
906,2023-01-26,2023-01-31,16,4,Medium,2,Closed
907,2023-01-26,2023-02-03,20,4,Low,3,Closed
908,2023-01-26,2023-02-03,12,3,High,1,Closed
909,2023-01-26,,17,4,Low,3,Open
910,2023-01-26,2023-01-27,20,4,Low,3,Closed
911,2023-01-26,2023-01-27,14,3,Low,3,Closed
912,2023-01-26,2023-01-31,9,2,Medium,2,Closed
913,2023-01-26,2023-01-27,10,2,High,1,Closed
914,2023-01-26,,20,4,Low,3,Open
915,2023-01-26,2023-01-27,18,4,Low,3,Closed
916,2023-01-26,2023-02-03,14,3,High,1,Closed
917,2023-01-26,2023-02-03,13,3,Medium,2,Closed
918,2023-01-26,2023-02-02,11,3,Medium,2,Closed
919,2023-01-26,,4,1,Medium,2,Open
920,2023-01-26,2023-01-27,1,1,High,1,Closed
921,2023-01-26,2023-01-30,16,4,Low,3,Closed
922,2023-01-26,2023-01-28,4,1,Medium,2,Closed
923,2023-01-26,2023-01-28,6,2,Medium,2,Closed
924,2023-01-26,2023-01-30,11,3,Low,3,Closed
925,2023-01-27,2023-02-03,16,4,Low,3,Closed
926,2023-01-27,2023-02-01,19,4,Medium,2,Closed
927,2023-01-27,2023-02-05,11,3,Medium,2,Closed
928,2023-01-27,2023-02-05,15,3,Low,3,Closed
929,2023-01-27,2023-02-03,11,3,Medium,2,Closed
930,2023-01-27,2023-01-28,6,2,High,1,Closed
931,2023-01-27,2023-01-31,19,4,Medium,2,Closed
932,2023-01-27,,19,4,Low,3,Open
933,2023-01-27,2023-02-04,4,1,Low,3,Closed
934,2023-01-27,2023-01-29,7,2,Medium,2,Closed
935,2023-01-27,,19,4,Low,3,Open
936,2023-01-27,,10,2,Low,3,Open
937,2023-01-27,,13,3,High,1,Open
938,2023-01-27,,19,4,High,1,Open
939,2023-01-27,2023-01-29,16,4,High,1,Closed
940,2023-01-27,2023-02-03,5,1,Low,3,Closed
941,2023-01-27,,20,4,Low,3,Open
942,2023-01-27,2023-02-05,16,4,Low,3,Closed
943,2023-01-27,2023-02-03,14,3,Low,3,Closed
944,2023-01-27,2023-01-31,14,3,Medium,2,Closed
945,2023-01-27,2023-02-04,9,2,High,1,Closed
946,2023-01-27,,3,1,High,1,Open
947,2023-01-27,2023-02-05,16,4,Medium,2,Closed
948,2023-01-27,2023-02-03,1,1,Low,3,Closed
949,2023-01-27,2023-01-29,5,1,Low,3,Closed
950,2023-01-27,2023-01-30,8,2,High,1,Closed
951,2023-01-27,2023-01-29,11,3,Low,3,Closed
952,2023-01-27,2023-02-04,4,1,Low,3,Closed
953,2023-01-27,,1,1,High,1,Open
954,2023-01-27,2023-02-01,17,4,High,1,Closed
955,2023-01-27,2023-01-30,11,3,Medium,2,Closed
956,2023-01-27,2023-02-01,8,2,High,1,Closed
957,2023-01-27,,17,4,Medium,2,Open
958,2023-01-27,,6,2,Low,3,Open
959,2023-01-27,2023-01-28,13,3,Low,3,Closed
960,2023-01-27,,8,2,High,1,Open
961,2023-01-27,,11,3,Medium,2,Open
962,2023-01-27,2023-02-03,16,4,High,1,Closed
963,2023-01-27,2023-02-02,8,2,High,1,Closed
964,2023-01-27,2023-01-31,14,3,High,1,Closed
965,2023-01-27,2023-02-05,10,2,High,1,Closed
966,2023-01-28,2023-01-30,4,1,Low,3,Closed
967,2023-01-28,2023-02-01,19,4,Medium,2,Closed
968,2023-01-28,2023-02-05,13,3,High,1,Closed
969,2023-01-28,2023-02-03,1,1,High,1,Closed
970,2023-01-28,2023-02-05,7,2,Medium,2,Closed
971,2023-01-28,2023-02-06,14,3,Low,3,Closed
972,2023-01-28,2023-01-31,11,3,High,1,Closed
973,2023-01-28,2023-02-04,8,2,Low,3,Closed
974,2023-01-28,,6,2,High,1,Open
975,2023-01-28,2023-01-30,7,2,Medium,2,Closed
976,2023-01-28,2023-02-01,14,3,Low,3,Closed
977,2023-01-28,2023-02-01,2,1,Medium,2,Closed
978,2023-01-28,2023-02-06,20,4,High,1,Closed
979,2023-01-28,2023-01-31,9,2,High,1,Closed
980,2023-01-28,2023-02-02,3,1,Medium,2,Closed
981,2023-01-28,2023-02-01,2,1,Low,3,Closed
982,2023-01-28,2023-01-29,3,1,Medium,2,Closed
983,2023-01-28,2023-02-03,18,4,Medium,2,Closed
984,2023-01-28,,9,2,Medium,2,Open
985,2023-01-28,2023-02-02,1,1,Low,3,Closed
986,2023-01-28,2023-01-29,19,4,Medium,2,Closed
987,2023-01-28,2023-02-06,14,3,Medium,2,Closed
988,2023-01-28,2023-02-04,19,4,Low,3,Closed
989,2023-01-28,2023-01-30,2,1,Medium,2,Closed
990,2023-01-28,,11,3,High,1,Open
991,2023-01-28,2023-02-01,2,1,High,1,Closed
992,2023-01-28,,17,4,Low,3,Open
993,2023-01-28,,9,2,Low,3,Open
994,2023-01-28,2023-01-30,7,2,High,1,Closed
995,2023-01-28,,4,1,Low,3,Open
996,2023-01-28,2023-02-06,7,2,Medium,2,Closed
997,2023-01-28,2023-02-01,2,1,Low,3,Closed
998,2023-01-28,2023-02-04,12,3,Low,3,Closed
999,2023-01-28,2023-01-30,11,3,High,1,Closed
1000,2023-01-28,2023-01-30,12,3,High,1,Closed
1001,2023-01-28,,18,4,Medium,2,Open
1002,2023-01-28,2023-02-04,4,1,High,1,Closed
1003,2023-01-28,2023-02-04,13,3,Low,3,Closed
1004,2023-01-28,2023-02-04,13,3,High,1,Closed
1005,2023-01-28,2023-02-04,9,2,High,1,Closed
1006,2023-01-28,,3,1,High,1,Open
